"Name","Location"
".ControlCallback__12StartGameBoxFiP8SetupBoxP12SetupControlii","105c5600"
".ControlCallback__10EndGameBoxFiP8SetupBoxP12SetupControlii","105c56b0"
".ControlCallback__8StatsBoxFiP8SetupBoxP12SetupControlii","105c5760"
".ControlCallback__10HistoryBoxFiP8SetupBoxP12SetupControlii","105c5ac0"
".__ct__13setupgamedataFv","105c5bc0"
".Restart__7LHTimerFUl","105c5c40"
".CanESCOut__7SkipBoxFv","105c5e80"
".CanESCOut__12TattooEditorFv","105c5eb0"
".CanESCOut__8MainMenuFv","105c5ef0"
".CanESCOut__13ProfileEditorFv","105c5f30"
".CanESCOut__13NewProfileBoxFv","105c5f90"
".swap<Q23std59basic_string<w,Q23std14char_traits<w>,Q23std12allocator<w>>,Q23std78allocator<Q23std59basic_string<w,Q23std14char_traits<w>,Q23std12allocator<w>>>>__3stdFRQ23std172__vector_deleter<Q23std59basic_string<w,Q23std14char_traits<w>,Q23std12allocator<w>>,Q23std78allocator<Q23std59basic_string<w,Q23std14char_traits<w>,Q23std12allocator<w>>>>RQ23std172__vector_deleter<Q23std59basic_string<w,Q23std14char_traits<w>,Q23std12allocator<w>>,Q23std78allocator<Q23std59basic_string<w,Q23std14char_traits<w>,Q23std12allocator<w>>>>","105c6bb0"
".CheckIfWeHaveMap__21SetupOnlineLandscapesFP16LandscapeDetails","105c9cc0"
".Show__21SetupOnlineLandscapesFv","105c9f10"
".ControlCallback__21SetupOnlineLandscapesFiP8SetupBoxP12SetupControlii","105c9fa0"
".AnyMapsAvailable__21SetupOnlineLandscapesFv","105cac20"
".ReleaseThumbnail__21SetupOnlineLandscapesFv","105cae60"
".LoadThumbnail__21SetupOnlineLandscapesFPcP8SetupBoxPw","105caf60"
".GetDescription__13MapThumbImageFv","105cb7f0"
".InitControls__21SetupOnlineLandscapesFv","105cba40"
".Destroy__21SetupOnlineLandscapesFv","105cbaa0"
".Init__21SetupOnlineLandscapesFUlUlPFiP8SetupBoxP12SetupControlii_v","105cbb10"
".ControlCallback__13SpellSetupBoxFiP8SetupBoxP12SetupControlii","105cbdf0"
".InitControls__13SpellSetupBoxFv","105cc120"
".Destroy__13SpellSetupBoxFv","105cc2b0"
".Init__13SpellSetupBoxFUlUlPFiP8SetupBoxP12SetupControlii_v","105cc310"
".ControlCallback__17SetupLandscapeBoxFiP8SetupBoxP12SetupControlii","105cc5a0"
".InitControls__17SetupLandscapeBoxFv","105cce40"
".Destroy__17SetupLandscapeBoxFv","105cd360"
".Init__17SetupLandscapeBoxFUlUlPFiP8SetupBoxP12SetupControlii_v","105cd3c0"
".InitSubDialogs__17SetupLandscapeBoxFv","105cdd70"
".InitSubDialogs__20SetupMultiplayerMainFv","105cde40"
".ControlCallback__20SetupMultiplayerMainFiP8SetupBoxP12SetupControlii","105cdf30"
".InitControls__20SetupMultiplayerMainFv","105ce110"
".Destroy__20SetupMultiplayerMainFv","105ce210"
".Init__20SetupMultiplayerMainFUlUlPFiP8SetupBoxP12SetupControlii_v","105ce270"
".Process__9BWGameSpyFv","105ce7f0"
".SetInvite__9BWGameSpyFb","105ce840"
".LockChannel__9BWGameSpyFb","105ce8e0"
".BanPlayerInChannel__9BWGameSpyFP17MPFEPlayerDetails","105ce990"
".KickPlayerFromChannel__9BWGameSpyFP17MPFEPlayerDetails","105ceaa0"
".GetNumPeopleInRoom__9BWGameSpyFv","105ceb90"
".PopulateChannelPlayers__9BWGameSpyFP18MPFEChannelDetails","105cec10"
".EnterGameRoom__9BWGameSpyFbPw","105ced40"
".EnumBanCallback__9BWGameSpyFPv8CHATBoolPCciPPCcPv","105ceec0"
".CreateOrJoinRoom__9BWGameSpyFPwPwP18MPFEChannelDetails","105cefa0"
".GameStartedCallback__9BWGameSpyFPvUiPCcPv","105cf290"
".ConnectCallback__9BWGameSpyFPv8PEERBoolPv","105cf2d0"
".NickErrorCallback__9BWGameSpyFPviPCcPv","105cf460"
".GOAPlayersCallback__9BWGameSpyFPv8PEERBoolPciPv","105cf510"
".GOARulesCallback__9BWGameSpyFPv8PEERBoolPciPv","105cf710"
".GOAInfoCallback__9BWGameSpyFPv8PEERBoolPciPv","105cf760"
".GOABasicCallback__9BWGameSpyFPv8PEERBoolPciPv","105cf8b0"
".ListGame__9BWGameSpyFP21GServerImplementation8PEERBooli","105cfa00"
".ListingGamesCallback__9BWGameSpyFPv8PEERBoolPCcP21GServerImplementation8PEERBooliiPv","105cfff0"
".JoinCallback__9BWGameSpyFPv8PEERBool8RoomTypePv","105d0090"
".PlayerListChanged__9BWGameSpyF8RoomType","105d01f0"
".EnumPlayersCB__9BWGameSpyFPv8PEERBool8RoomTypeiPCc8PEERBoolPv","105d0350"
".GetNameFromServerString__9BWGameSpyF10LH_USER_IDPc","105d0490"
".RoomJoined__9BWGameSpyF8RoomType","105d07d0"
".CrossPingCallback__9BWGameSpyFPvPCcPCciPv","105d08c0"
".PingCallback__9BWGameSpyFPvPCciPv","105d09e0"
".PlayerChangedNickCallback__9BWGameSpyFPv8RoomTypePCcPCcPv","105d0a30"
".PlayerLeftCallback__9BWGameSpyFPv8RoomTypePCcPv","105d0a80"
".PlayerJoinedCallback__9BWGameSpyFPv8RoomTypePCcPv","105d0ba0"
".ReadyChangedCallback__9BWGameSpyFPvPCc8PEERBoolPv","105d0c50"
".RoomMessageCallback__9BWGameSpyFPv8RoomTypePCcPCc11MessageTypePv","105d0ca0"
".PlayerMessageCallback__9BWGameSpyFPvPCcPCc11MessageTypePv","105d0e30"
".DisconnectedCallback__9BWGameSpyFPvPCcPv","105d0fd0"
".Disconnect__9BWGameSpyFv","105d1080"
".InitialiseLobbyState__9BWGameSpyFv","105d1110"
".Think__9BWGameSpyFv","105d1200"
".Connect__9BWGameSpyFv","105d1460"
".IsOOSChannel__9BWGameSpyFP18MPFEChannelDetails","105d17a0"
".RoomNameChangedCallback__9BWGameSpyFPv8RoomTypePv","105d1870"
".NewPlayerListCallback__9BWGameSpyFPv8RoomTypePv","105d18c0"
".PlayerKickedCallback__9BWGameSpyFPv8RoomTypePCcPCcPv","105d1910"
".PlayerUTMCallback__9BWGameSpyFPvPCcPCcPCcPv","105d19d0"
".RoomUTMCallback__9BWGameSpyFPv8RoomTypePCcPCcPCcPv","105d1a20"
".PlayerInfoCallback__9BWGameSpyFPvPCcUiiPv","105d1a70"
".StartGame__9BWGameSpyFv","105d1ab0"
".BeginPlayerEnumeration__9BWGameSpyFv","105d1b30"
".LeaveMainRoom__9BWGameSpyFv","105d1b90"
".LeaveGameChannel__9BWGameSpyFv","105d1c20"
".SendMessageA__9BWGameSpyFPCcbP17MPFEPlayerDetails","105d1cd0"
".SendMessageA__9BWGameSpyFPwbP17MPFEPlayerDetails","105d1db0"
".LeaveGameState__10GSLobbyBoxFv","105d2060"
".LockInGameState__10GSLobbyBoxFbPw","105d23b0"
".Set__33LHFastPointer<16LHLinkedNode<Pw>>FP16LHLinkedNode<Pw>","105d2620"
".ListGame__10GSLobbyBoxFP21GServerImplementation8PEERBooli","105d2680"
".Clear__7MapListFv","105d2a20"
".__ct__16LandscapeDetailsFR16LandscapeDetails","105d2cc0"
".__dt__7MapListFv","105d2e50"
".RoomEntered__10GSLobbyBoxF8RoomType","105d2ef0"
".PlayerListChanged__10GSLobbyBoxF8RoomType","105d2fc0"
".CancelButtonClick__10GSLobbyBoxFv","105d3160"
".FreeInternals__10GSLobbyBoxFv","105d3290"
".Destroy__10GSLobbyBoxFv","105d3340"
".InitControls__10GSLobbyBoxFv","105d33a0"
".Init__10GSLobbyBoxFUlUlPFiP8SetupBoxP12SetupControlii_v","105d3580"
".ResetUsers__8LobbyBoxFP7LHLobbyP14LHLobbyChannel","105d3e30"
".LeaveGameState__8LobbyBoxFv","105d4340"
".LockInGameState__8LobbyBoxFbPw","105d4710"
".SelectLobby__8LobbyBoxFv","105d49b0"
".FindChannel__14LHLobbyChannelFPcP31LHLinkedList<P14LHLobbyChannel>","105d4d10"
".GetName__9LHChannelFv","105d4d90"
".ProcessNetEvents__8LobbyBoxFiiP8SetupBox","105d4dc0"
".GetDataPtr__10LHNetEventFv","105d5e10"
".Clear__41LHFastPointer<24LHLinkedNode<P8LHPlayer>>Fv","105d5e50"
".__ct__41LHFastPointer<24LHLinkedNode<P8LHPlayer>>Fv","105d5eb0"
".Set__40LHFastPointer<23LHLinkedNode<P7MapList>>FP23LHLinkedNode<P7MapList>","105d5f10"
".Get__54LHFastPointer<37LHLinkedNode<P20LHLobbyServerChannel>>CFv","105d60f0"
".GetSize__9LHChannelFv","105d6150"
".Connect__8LobbyBoxFv","105d61d0"
".GetPort__15LHTransportInfoFv","105d6370"
".Disconnect__8LobbyBoxFv","105d63e0"
".ControlCallback__8LobbyBoxFiP8SetupBoxP12SetupControlii","105d6560"
".SetUserColours__8LobbyBoxFv","105d7280"
".SendSecretChatMessage__8LobbyBoxFPCcPcPc","105d7440"
".SendMapsPresentString__8LobbyBoxFv","105d75c0"
".SendMessageA__8LobbyBoxFv","105d7670"
".InitControls__8LobbyBoxFv","105d78e0"
".Destroy__8LobbyBoxFv","105d7a60"
".Init__8LobbyBoxFUlUlPFiP8SetupBoxP12SetupControlii_v","105d7ac0"
".RespondToRequestToBeFriends__8CreatureFP8Creature","105d8290"
".RespondToRequestToLearnFromFriend__8CreatureFP8Creature","105d83e0"
".RespondToRequestToPlay__8CreatureFP8Creature","105d8540"
".RespondToRequestToFight__8CreatureFP8Creature","105d8690"
".RespondToGeneralRequest__8CreatureFP8Creature","105d8790"
".DecideToRespondToCreature__8CreatureFP27CreatureBeliefAboutCreatureR30LHStack<16CREATURE_DESIRES,41>","105d8850"
".DecideToRespondToCreature__8CreatureFP27CreatureBeliefAboutCreature","105d8a90"
".CheatFindAnyOldAbode__15GComputerPlayerFR12CPDesireNode","105d8b40"
".CheatFindAnyObjectToAttachLeashTo__15GComputerPlayerFR12CPDesireNode","105d8c60"
".CheatFindAnyOldImpressiveSpellIcon__15GComputerPlayerFR12CPDesireNode","105d8ce0"
".CheatFindAnyOldAggressiveSpellIcon__15GComputerPlayerFR12CPDesireNode","105d8e10"
".CheatFindAnyOldThingToThrow__15GComputerPlayerFR12CPDesireNode","105d8f80"
".CheatFindAnyOldVillager__15GComputerPlayerFR12CPDesireNode","105d9070"
".CheatFindAnyOldWoodPotFromOtherTown__15GComputerPlayerFR12CPDesireNode","105d9140"
".CheatFindAnyOldTree__15GComputerPlayerFR12CPDesireNode","105d91b0"
".CheatFindAnyOldFoodPotFromOtherTown__15GComputerPlayerFR12CPDesireNode","105d92c0"
".CheatFindAnyOldFishFarm__15GComputerPlayerFR12CPDesireNode","105d9330"
".CheatFindAnyOldField__15GComputerPlayerFR12CPDesireNode","105d9410"
".CheatFindAnyOldSpellIcon__15GComputerPlayerFR12CPDesireNode","105d94f0"
".CheatFindAnyOldOtherCreature__15GComputerPlayerFR12CPDesireNode","105d95e0"
".CheatFindAnyOldWorshipSite__15GComputerPlayerFR12CPDesireNode","105d96d0"
".CheatFindMyCreature__15GComputerPlayerFR12CPDesireNode","105d9800"
".CheatFindAnyOldPlayer__15GComputerPlayerFR12CPDesireNode","105d98a0"
".CheatFindAnyOldTownToTakeOver__15GComputerPlayerFR12CPDesireNode","105d9970"
".CheatFindAnyOldTown__15GComputerPlayerFR12CPDesireNode","105d9ad0"
".ThrowRockAtCreature__15GComputerPlayerFR12CPDesireNode","105d9bd0"
".UseCreatureAsDiversionAgainstPlayer__15GComputerPlayerFR12CPDesireNode","105d9db0"
".CastShieldToProtect__15GComputerPlayerFR12CPDesireNode","105d9e20"
".FindThingToThrowAndReturnNearnessAndSizeOfObject__15GComputerPlayerFR12CPDesireNode","105da160"
".DesireToThrowObjectToImpress__15GComputerPlayerFP6Object","105da3c0"
".DesireToThrowObjectToDamageCreature__15GComputerPlayerFP6Object","105da4b0"
".FindThingToThrowAtTownAndReturnNearnessAndSizeOfObject__15GComputerPlayerFR12CPDesireNode","105da5a0"
".FindSpellIconAndReturnHowMuchMannaForPhysicalShieldSpell__15GComputerPlayerFR12CPDesireNode","105da7d0"
".FindOtherCreatureAndReturnHowAggressiveAndNear__15GComputerPlayerFR12CPDesireNode","105da920"
".FindOtherPlayerAndReturnHowMuchAggressiveMagicHeIsChuckingAtMe__15GComputerPlayerFR12CPDesireNode","105dab70"
".FindOtherPlayerAndReturnHowMuchStuffHeIsThrowingAtMe__15GComputerPlayerFR12CPDesireNode","105dabf0"
".SetApplyLock__15GInterfaceFlagsFv","105dad80"
".__as__5PointFRC5Point","105df7e0"
".GetDeltaPos__7LHMouseFv","105e0040"
".FindSomethingToDoOnObjectUsingObject__14CreatureMentalFP14CreatureBeliefP14CreatureBeliefP14CreatureBeliefR12CreaturePlan","105e04e0"
".FindSomethingToDoOnParticularObject__14CreatureMentalFP14CreatureBeliefP14CreatureBeliefR12CreaturePlan","105e0740"
".FindBestGoalForActivityObject__14CreatureMentalFP14CreatureBeliefR30LHStack<16CREATURE_DESIRES,41>","105e08d0"
".AssessParticularObject__14CreatureMentalFP14CreatureBeliefR12CreaturePlanR30LHStack<16CREATURE_DESIRES,41>22CREATURE_DECISION_TYPE","105e09e0"
".ConsiderActivitiesWhichDontRequireAnObject__14CreatureMentalFR12CreaturePlanR30LHStack<16CREATURE_DESIRES,41>22CREATURE_DECISION_TYPEi","105e0c70"
".IsThereFishFarmNearby__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e0ec0"
".HasntDoneImpressiveAnimRecently__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e0f50"
".ShouldNearestTownBeHelped__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e0ff0"
".ShouldNearestTownBeAttacked__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e10f0"
".ShouldCreatureCastWaterOnHimself__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e11f0"
".IsHoldingOneOffSpellToRestoreHealth__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e13e0"
".IsHoldingOneOffSpellPlayful__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e14b0"
".IsHoldingOneOffSpellCompassionate__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1570"
".IsHoldingOneOffSpellAggressive__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1630"
".IsCrossWithPlayer__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e16f0"
".IsNearWater__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1770"
".IsSlightlySleepy__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1810"
".IsSlightlyContent__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1880"
".IsSlightlyInNeedOfAPoo__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1910"
".IsSlightlyThirsty__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1990"
".IsSlightlyHungry__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1a00"
".IsMoonVisible__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1a70"
".IsSunVisible__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1ae0"
".CreatureHasntScratchedRecently__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1b60"
".CreatureHasntWavedRecently__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1c00"
".CreatureHasntRestedRecently__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1c90"
".HasCreatureBuiltHisHome__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1d20"
".IsCreatureNearHome__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1da0"
".IsCreatureNotNearHome__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1e20"
".IsCreatureAwayFromHand__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1ea0"
".IsCreatureAwayFromCentreOfScreen__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e1fb0"
".FriendIsDoingSomethingWorthFollowing__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2070"
".LeashedOrTooFarFromHome__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2180"
".LastDanceWasntDanceStory__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2280"
".LastDanceWasntDanceCreature__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2320"
".LastDanceWasntToDanceToImpress__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e23c0"
".NotTooFarFromHome__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2460"
".IsHandMoving__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2540"
".IsPlayerNearbyAndFrightening__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2600"
".IsCreatureHealthyEnoughToFight__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2700"
".IsActivityObjectATownUnderAttack__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e27a0"
".IsActivityObjectATown__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2890"
".HasCreatureBeenAskedToPlayGame__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2930"
".DoesCreatureHaveACitadel__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e29a0"
".IsCreatureFarAwayFromCamera__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2a30"
".IsTimeRipeForEatingFromFields__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2ac0"
".IsMatureEnoughToLeaveHome__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2b60"
".CanCreatureCastTeleport__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2be0"
".CanCreatureCastPowerUpSpell__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2de0"
".CanCreatureCastImpressiveSpell__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e2fd0"
".CanCreatureCastSpell__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e3160"
".IsCreatureNearHome__8CreatureFv","105e3320"
".CanCreatureBeFrightened__8CreatureFv","105e33a0"
".HasNoticedActionWorthMimicking__8CreatureFv","105e33e0"
".IsCreatureReadyForRest__8CreatureFv","105e3440"
".HasPlayerBeenNasty__8CreatureFv","105e3480"
".IsCreatureWarm__8CreatureFv","105e34e0"
".IsCreatureCold__8CreatureFv","105e3540"
".IsPlayerIgnoringMe__8CreatureFv","105e35a0"
".IsReadyToExplore__8CreatureFv","105e3650"
".MultiplyUsefulnessForPlayfulness__16GameThingWithPosFP8Creature","105e36e0"
".MultiplyUsefulnessIfInteresting__16GameThingWithPosFP8Creature","105e37c0"
".IsStoragePitWithFoodInIt__10StoragePitFP8Creature","105e3860"
".IsVillagerFarFromHome__8VillagerFP8Creature","105e3950"
".GetMostImportantAbodeOnFire__4TownFv","105e39f0"
".IsMushroom__12MobileObjectFP8Creature","105e3ad0"
".CanBePickedUpByCreature__8CreatureFP8Creature","105e3b70"
".CanBePickedUpByCreature__12MobileStaticFP8Creature","105e3bc0"
".CanBeHealedByCreature__8VillagerFP8Creature","105e3c40"
".IsToyAwayFromHome__12MobileStaticFP8Creature","105e3cd0"
".CanCreatureEatMe__16GameThingWithPosFP8Creature","105e3d90"
".CanHaveMagicWoodCastOnMe__10StoragePitFP8Creature","105e3f50"
".CanHaveMagicFoodCastOnMe__11WorshipSiteFP8Creature","105e3fa0"
".CanHaveMagicFoodCastOnMe__10StoragePitFP8Creature","105e4020"
".CanHaveMagicFoodCastOnMe__8VillagerFP8Creature","105e4090"
".IsVillagerBelongingToOtherPlayer__8VillagerFP8Creature","105e40e0"
".IsAnimalBelongingToOtherPlayer__6AnimalFP8Creature","105e41a0"
".IsOneOffSpellBelongingToOtherPlayer__15OneOffSpellSeedFP8Creature","105e4260"
".CanBePickedUpByCreature__4TreeFP8Creature","105e4320"
".IsAFoodPileOutsideStoragePit__9MagicFoodFP8Creature","105e43b0"
".IsStoragePitBelongingToMyPlayer__10StoragePitFP8Creature","105e44a0"
".IsStoragePitBelongingToAnotherPlayer__10StoragePitFP8Creature","105e4580"
".IsStoragePit__10StoragePitFP8Creature","105e4670"
".IsFieldWhichNeedsWatering__5FieldFP8Creature","105e46e0"
".IsFieldWithFoodInIt__5FieldFP8Creature","105e4760"
".IsFieldBelongingToAnotherPlayer__5FieldFP8Creature","105e47d0"
".CanBeEatenByCreature__15OneOffSpellSeedFP8Creature","105e4890"
".CanBeEatenByCreature__12MobileStaticFP8Creature","105e48e0"
".CanBeEatenByCreature__6ObjectFP8Creature","105e4960"
".IsVillagerWhoHasNotBeenDancedWithRecently__8VillagerFP8Creature","105e49d0"
".IsVillagerWhoHasNotBeenImpressedRecently__8VillagerFP8Creature","105e4a70"
".IsActivityObjectWhichAngerAppliesTo__4TownFP8Creature","105e4b50"
".IsTownBelongingToAnotherPlayer__4TownFP8Creature","105e4c40"
".IsTreeNotTooNearPlannedForest__4TreeFP8Creature","105e4dc0"
".IsVillagerNotWorshipping__8VillagerFP8Creature","105e4e90"
".CanCastAmusingSpellOnCreature__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e4f10"
".IsCreatureWhoSeemsFriendly__8CreatureFP8Creature","105e5000"
".IsVillagerInTownWithoutManyBreeders__8VillagerFP8Creature","105e5100"
".NothingScareyNearPos__8CreatureFRC9MapCoords","105e52d0"
".NothingScareyNearMe__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e53b0"
".NothingScareyNearHome__8CreatureFR12CreaturePlan15CREATURE_ACTION","105e5430"
".NothingScareyNearMe__16GameThingWithPosFP8Creature","105e54b0"
".IsCreatureNotAvailableForJointActivity__8CreatureFP8Creature","105e5530"
".IsCreatureAvailableForJointActivity__8CreatureFP8Creature","105e55b0"
".CanBeStompedOnByCreature__5AbodeFP8Creature","105e5610"
".CanBeKickedByCreature__6ObjectFP8Creature","105e56c0"
".IsActivityObjectWhichAngerAppliesTo__8CreatureFP8Creature","105e5880"
".CanBeAttackedByCreature__8CreatureFP8Creature","105e5900"
".IsStealableByCreature__16GameThingWithPosFP8Creature","105e5ae0"
".IsBuildingWhichIsBeingBuilt__13MultiMapFixedFP8Creature","105e5c20"
".IsTotemWithStealableSpell__11TotemStatueFP8Creature","105e5d00"
".IsTownBelongingToOtherPlayer__4TownFP8Creature","105e5e00"
".CanBeStolenByCreature__11TotemStatueFP8Creature","105e5eb0"
".IsActivityObjectWhichAngerAppliesTo__7CitadelFP8Creature","105e5f60"
".IsCreatureNotTooNear__8CreatureFP8Creature","105e6020"
".IsStealableScaffold__8ScaffoldFP8Creature","105e6100"
".IsStealableSpell__15OneOffSpellSeedFP8Creature","105e6170"
".CanBeStolenByCreature__8ScaffoldFP8Creature","105e6220"
".CanBePickedUpByCreature__8ScaffoldFP8Creature","105e6330"
".CanBeKickedByCreature__5AbodeFP8Creature","105e63e0"
".CanBeBroughtHomeByCreature__16GameThingWithPosFP8Creature","105e6470"
".CanBeKissedByCreature__8CreatureFP8Creature","105e6580"
".IsInsideCreatureHome__16GameThingWithPosFP8Creature","105e6610"
".CanBePoodUponByCreature__6ObjectFP8Creature","105e66c0"
".DoesTotemBelongToATownWhichIsVeryImpressedIndeed__11TotemStatueFP8Creature","105e6740"
".DoesTotemBelongToATownWhichIsVeryImpressedIndeed__5TotemFP8Creature","105e6830"
".DoesVillagerBelongToATownWhichIsAlreadyImpressed__8VillagerFP8Creature","105e68c0"
".CanBePutInWoodPile__6ObjectFP8Creature","105e69a0"
".CanBePutInFoodPile__6ObjectFP8Creature","105e6a70"
".CanBePutInAStoragePit__6ObjectFP8Creature","105e6b50"
".MaximumPickUpWeight__8CreatureFv","105e6c40"
".CanBeThrownByCreature__6ObjectFP8Creature","105e6cb0"
".CanBeStompedOnByCreature__8CreatureFP8Creature","105e6d70"
".CanBeStompedOnByCreature__6ObjectFP8Creature","105e6e70"
".CanBeBroughtBackToCitadel__6ObjectFP8Creature","105e6f50"
".IsDoingSomethingInteresting__8VillagerFP8Creature","105e7030"
".CanBeInspectedByCreature__6ObjectFP8Creature","105e70f0"
".CanBeStrokedByCreature__6ObjectFP8Creature","105e7170"
".CanBePickedUpByCreature__6ObjectFP8Creature","105e7240"
".CanBePickedUpByCreatureIgnoringWhetherItIsInTheMap__6ObjectFP8Creature","105e7440"
".IsObjectSuitableToBeUsedByAction__14CreatureAgendaFP16GameThingWithPos15CREATURE_ACTION","105e75d0"
".IsObjectSuitableForAction__14CreatureAgendaFP16GameThingWithPos15CREATURE_ACTION","105e7750"
".IsObjectSuitableToUse__14CreatureMentalFP14CreatureBelief15CREATURE_ACTION","105e7870"
".IsObjectSuitableForAction__14CreatureMentalFP16GameThingWithPos15CREATURE_ACTION","105e7a50"
".IsObjectSuitableForDesire__14CreatureMentalFP14CreatureBelief16CREATURE_DESIRES","105e7ae0"
".IsObjectSuitableAsActivityObject__14CreatureMentalF16CREATURE_DESIRESP16GameThingWithPos","105e7cd0"
".Push__26PreviousActionContextStackF15CREATURE_ACTIONRC21CreatureActionContext","105e7e00"
".__ct__26PreviousActionContextStackFv","105e7f00"
".__ct__21CreatureActionContextFv","105e7fe0"
".Clean__9GameBlockFv","105e8020"
".IsBuildingMaterial__16GameThingWithPosFv","105e8120"
".IsField__16GameThingWithPosFv","105e8170"
".IsStreetLight__16GameThingWithPosFv","105e81b0"
".CanBeDestroyedByStoning__11FixedObjectFP8Creature","105e81f0"
".Close__9GameBlockFv","105e8240"
